"1118734482100477952^'i'm not choppy to others  and very rarely does my ping even exceed  my frames are a solid fps  nobody else is having this issue  and it only started - weeks ago all my drivers are updated too  and this happens both on and off stream i also updated nvidia with no change'^2019-04-18^04:34:20^373"
"1118734499729301504^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:34:24^2"
"1118734564250333185^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:34:39^0"
"1118734631359135744^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:34:55^0"
"1118734641471655937^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:34:58^3"
"1118734786321879040^'rt : the rtx  is one of the most powerful gpus today you have a chance of winning this beast! flexed biceps here's how: [?][?]'^2019-04-18^04:35:32^4375"
"1118734795112992768^'got the gtx and it is working like a charm just imagine what this bad boi can do hmmmm'^2019-04-18^04:35:34^31"
"1118734813865836544^'help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^04:35:39^4375"
"1118734847822848000^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:35:47^1"
"1118735295799803904^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:37:34^11"
"1118735602432794625^'nvidia's labeling  more freesync monitors as g-sync compatible'^2019-04-18^04:38:47^23"
"1118735820158976002^'rt : nvidia is about to certify a bunch more monitors as being g-sync compatible'^2019-04-18^04:39:39^119"
"1118735953391124480^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:40:11^11"
"1118736297005158400^'rt : help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^04:41:32^1268"
"1118736391825793024^'rt : the rtx  is one of the most powerful gpus today you have a chance of winning this beast! flexed biceps here's how: [?][?]'^2019-04-18^04:41:55^1268"
"1118736435488620544^'i've had issues with amd in the past  which is why i swapped to nvidia on my current build technology isn't perfect lol'^2019-04-18^04:42:05^291"
"1118736525531975682^'rt : earth globe americas [worldwide giveaway] earth globe americas we've launched an nvidia geforce rtx  ti giveaway with timmac and nvidia geforce! wrapped present: nvidia ge'^2019-04-18^04:42:27^0"
"1118736543105998849^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:42:31^10"
"1118736567198081024^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:42:37^0"
"1118736619299921921^'enter for a chance to win this nvidia rtx ti! sweepstakes giveaway originpcfamily graphicsreinvented'^2019-04-18^04:42:49^0"
"1118736898053136384^'rt : see how the new nvidia-powered datascience workstations enable data scientists to sort through massive amounts of data to de'^2019-04-18^04:43:56^382"
"1118736913005813760^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:43:59^8"
"1118737050327347201^'rt : our refreshed range of laptops now includes nvidia rtx graphics  up to gb memory  thinner bezels than ever  and th'^2019-04-18^04:44:32^144"
"1118737181642756096^'msi nvidia geforce gtx  ti duke - gb $ ( bid) end date: wednesday apr-- :: pdt'^2019-04-18^04:45:03^229"
"1118737263402336256^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:45:23^11"
"1118737439118516226^'that's so cool!'^2019-04-18^04:46:05^6"
"1118737493447401473^'hashtag asus vivobook pro nvw laptop "" k uhd intel core i-hq p '^2019-04-18^04:46:18^141"
"1118737511227043840^'this insane editing machine supports four nvidia quadro gpus   xeon cpus  tb ram and can cost over $  -'^2019-04-18^04:46:22^195077"
"1118737593670127617^'ray tracing != rtx ray tracing has been around for years  and is used in a lot of animated films etc rtx is nvidia's implementation of it for real-time rendering  and while it's impressive  the cards struggle to hit fps at even p impressive  but clearly not launch-ready'^2019-04-18^04:46:42^32"
"1118737939171688448^'collision symbol this insane editing machine supports four nvidia quadro gpus   xeon cpus  tb ram and can cost over $ '^2019-04-18^04:48:04^58"
"1118738034655150080^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:48:27^0"
"1118738095866880001^'rt : earth globe americas [worldwide giveaway] earth globe americas we've launched an nvidia geforce rtx  ti giveaway with timmac and nvidia geforce! wrapped present: nvidia ge'^2019-04-18^04:48:41^1"
"1118738124522315777^'enter for a chance to win this nvidia rtx ti! sweepstakes giveaway originpcfamily graphicsreinvented'^2019-04-18^04:48:48^1"
"1118738140661993478^'this insane editing machine supports four nvidia quadro gpus   xeon cpus  tb ram and can cost over $ '^2019-04-18^04:48:52^536"
"1118738154410991616^'rt : remember crying because you couldn't buy a new computer with linux preinstalled: entroware updates its linux laptops with'^2019-04-18^04:48:55^970"
"1118738363765415941^'rt : this insane editing machine supports four nvidia quadro gpus   xeon cpus  tb ram and can cost over $  -'^2019-04-18^04:49:45^229"
"1118738426977632256^'this insane editing machine supports four nvidia quadro gpus   xeon cpus  tb ram and can cost over $  but do we really need k video that badly?'^2019-04-18^04:50:00^4364"
"1118738610361118720^'amd needs to learn marketing skills from nvidea'^2019-04-18^04:50:44^12"
"1118738674827579392^'enter this origin pc x nvidia geforce x timmac worldwide rtx ti giveaway!'^2019-04-18^04:50:59^1"
"1118738908857151491^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:51:55^14"
"1118739018869432320^'rt : swipe drdisrespect rgblights pcgaming pcmasterrace pcsetup pc gamer gaming amd ryzen nvidia titanrtx meme mem'^2019-04-18^04:52:21^325"
"1118739301360197632^'rt : amd needs to learn marketing skills from nvidea'^2019-04-18^04:53:29^304"
"1118739370671071234^'this insane editing machine supports four nvidia quadro gpus   xeon cpus  tb ram and can cost over $ : photography photoit'^2019-04-18^04:53:45^153"
"1118739446172667904^'rt : this insane editing machine supports four nvidia quadro gpus   xeon cpus  tb ram and can cost over $  but do we real'^2019-04-18^04:54:03^62"
"1118739559360212992^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:54:30^123"
"1118739620676632576^'rt : the rtx  is one of the most powerful gpus today you have a chance of winning this beast! flexed biceps here's how: [?][?]'^2019-04-18^04:54:45^2298"
"1118739623583203330^'rt : using an titanrtx gpu  artist trained a neural network to automatically generate art from there '^2019-04-18^04:54:46^809"
"1118739721147101184^'help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^04:55:09^2298"
"1118739738872242176^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:55:13^0"
"1118740329266589696^'rt : amd needs to learn marketing skills from nvidea'^2019-04-18^04:57:34^12"
"1118740690077454336^'this insane editing machine supports four nvidia quadro gpus   xeon cpus  tb ram and can cost over $ '^2019-04-18^04:59:00^76833"
"1118740884483395584^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^04:59:46^1"
"1118740969439014913^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:00:06^0"
"1118741068667920384^'i need to watch this tomorrow'^2019-04-18^05:00:30^256"
"1118741131825688576^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:00:45^2"
"1118741155569651714^'rt : nvidia encoder (nvenc) has just been updated for obs to give you even better performance on geforce cards! person with folded hands here's a t'^2019-04-18^05:00:51^1172"
"1118741158535028737^'amd needs these navi gpu rumors to be true to crush nvidia - extremetech via'^2019-04-18^05:00:52^170"
"1118741251921186816^'full nvidia geforce gtx  specifications revealed reference card to cost ps evga xc ultra black - ps'^2019-04-18^05:01:14^5968"
"1118741476035289089^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:02:07^0"
"1118741533010870272^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:02:21^5"
"1118741708634755075^'maybe nvidia's marketing can help amd sometime'^2019-04-18^05:03:03^12"
"1118741828071841792^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:03:31^5"
"1118741924142354433^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:03:54^5"
"1118741941162737664^'rt : the rtx  is one of the most powerful gpus today you have a chance of winning this beast! flexed biceps here's how: [?][?]'^2019-04-18^05:03:58^543"
"1118741960825737216^'rt : nvidia is about to certify a bunch more monitors as being g-sync compatible'^2019-04-18^05:04:03^1800"
"1118742128786436096^'rt : the rtx  is one of the most powerful gpus today you have a chance of winning this beast! flexed biceps here's how: [?][?]'^2019-04-18^05:04:43^1"
"1118742136478937089^'rt : nvidia is about to certify a bunch more monitors as being g-sync compatible'^2019-04-18^05:04:45^143"
"1118742169781665792^'new post from windows central - news  forums  reviews  help for windows  and all things microsoft:""nvidia geforce gtx  may debut next week for just $'^2019-04-18^05:04:53^191"
"1118742179734749184^'rt : if you could have one free gpu delivered to your doorstep  which would it be? heavy black heart[?] like for amd radeon clockwise downwards and upwards open circle arrows retweet for nvi'^2019-04-18^05:04:55^6"
"1118742317144453120^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:05:28^12"
"1118742393094696960^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:05:46^0"
"1118742404511567873^'help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^05:05:49^1"
"1118742483117023232^'rt : entroware's linux laptops now available with up to intel core i  nvidia rtx '^2019-04-18^05:06:07^125"
"1118742710565912576^'rt : earth globe americas [worldwide giveaway] earth globe americas we've launched an nvidia geforce rtx  ti giveaway with timmac and nvidia geforce! wrapped present: nvidia ge'^2019-04-18^05:07:02^574"
"1118742725187100672^'tried out nvidia ansel for the first time today playing with a few filters unfortunately these uploads barely show how good the super-resolution exr files came out to look'^2019-04-18^05:07:05^65"
"1118742747886780418^'peak nvidia is having had the chance to launch four new graphics cards and none of them has a fatality to his name already'^2019-04-18^05:07:10^24"
"1118742823669391361^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:07:29^0"
"1118742987981373441^'rt : earth globe americas [worldwide giveaway] earth globe americas we've launched an nvidia geforce rtx  ti giveaway with timmac and nvidia geforce! wrapped present: nvidia ge'^2019-04-18^05:08:08^1"
"1118743029735657472^'enter for a chance to win this nvidia rtx ti! sweepstakes giveaway originpcfamily graphicsreinvented'^2019-04-18^05:08:18^1"
"1118743378923937794^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:09:41^5"
"1118743449254207488^'rt : x leak of mainsoc not rt (shy) block one and pc gpu turing data'^2019-04-18^05:09:58^362"
"1118743654233853952^'rt : wrapped present nvidia bundle  ikonik and paypal method giveaway !! wrapped present how to enter? smirking face heavy check mark[?] follow: heavy check mark[?] like heavy black heart[?] and rt anticlockwise downwards and upwards open circle arrows heavy check mark[?] comme'^2019-04-18^05:10:47^19"
"1118743719451082752^'rt : i missed the rollover  million! th team place in the world!  couldn't have done it without these components'^2019-04-18^05:11:02^7480"
"1118743964989952000^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:12:01^11"
"1118743992290684929^'help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^05:12:07^8"
"1118744243999129600^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:13:07^2"
"1118744380423254016^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:13:40^11"
"1118744675370717184^'rt : new york city-based startup   a member of 's inception program  recently unveiled a new deeplearning al'^2019-04-18^05:14:50^474"
"1118744719041941504^'we started with the ambition to build the ultimate studio workstation  dual intel(r) xeon(r) gold  processors  nvidia(r) quadro rtx(tm)  graphics and up to gb of ecc memory we call it the conceptd  find out more:'^2019-04-18^05:15:00^411276"
"1118744781730004999^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:15:15^4"
"1118745099150790656^'rt : the rtx  is one of the most powerful gpus today you have a chance of winning this beast! flexed biceps here's how: [?][?]'^2019-04-18^05:16:31^1990"
"1118745251152367616^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:17:07^0"
"1118745289722957824^'tried out nvidia ansel for the first time today playing with a few filters unfortunately these uploads barely show how good the ~k super-resolution exr files came out to look'^2019-04-18^05:17:17^65"
"1118745500113604608^'help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^05:18:07^1990"
"1118745793966612481^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:19:17^1"
"1118745815693045760^'rt : adding different seasons to a game's graphics using nvidia's fast photo style transfer! full video link:'^2019-04-18^05:19:22^174"
"1118745947109056512^'rt : the rtx  is one of the most powerful gpus today you have a chance of winning this beast! flexed biceps here's how: [?][?]'^2019-04-18^05:19:53^5"
"1118745966360842240^'rt : arm linux desktop is really a thing in  with the nvidia jetson nano board  ubuntu  lts desktop with all [?]'^2019-04-18^05:19:58^537"
"1118746166009769984^'help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^05:20:45^5"
"1118746773965672448^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:23:10^2"
"1118746911702491136^'rt : the rtx  is one of the most powerful gpus today you have a chance of winning this beast! flexed biceps here's how: [?][?]'^2019-04-18^05:23:43^6"
"1118747041763606528^'help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^05:24:14^6"
"1118747248702050304^'rt : ammut network joins nvidia inception program'^2019-04-18^05:25:04^5043"
"1118747481301340161^'rt : nvidia and have come together to make your data center more agile see how you can increase productivity and re'^2019-04-18^05:25:59^5"
"1118747506819469312^'fortnite nvidia counterattack bundle epic code - no need gpu fortnite canada game'^2019-04-18^05:26:05^467"
"1118747543184248834^'rt : hp omen  gaming laptop fire firewith insane specs fire fire price money bag: k condition: open box package specs: processor - intel core'^2019-04-18^05:26:14^1410"
"1118747621009645569^'rt : thanks for watching state of the realm! for those who missed it the podcast is giving away  rtx  gpus courtesy of '^2019-04-18^05:26:32^8"
"1118747842905038855^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:27:25^1"
"1118748267456684032^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:29:06^1"
"1118748272494096384^'you said ur on xbox so you dont have eon if ur on ps why you have nvidia skin skull'^2019-04-18^05:29:08^95"
"1118748353146175488^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:29:27^6"
"1118748720214966272^'rt : anthem ces nvidia showcase anthem bioware ea nvidia ces ces xboxonex xboxone pspr'^2019-04-18^05:30:54^3496"
"1118748803450884096^'rt : using an titanrtx gpu  artist trained a neural network to automatically generate art from there '^2019-04-18^05:31:14^1553"
"1118749056774201344^'pretty much drdisrespect rgblights pcgaming pcmasterrace pcsetup pc gamer gaming amd ryzen nvidia titanrtx meme memes pcgamer gpu radeon radeonvii csgo'^2019-04-18^05:32:15^1011"
"1118749103264079872^'help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^05:32:26^585"
"1118749160948154369^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:32:39^0"
"1118749268670423041^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:33:05^20"
"1118749310206840832^'the king of the high-growth semiconductor market  nvidia (nasdaq:nvda)'^2019-04-18^05:33:15^2373"
"1118749346193973248^'video editor is stupid cool and good to include wild how a portable games console can basically have windows movie maker and a fps fighting game run more or less simultaneously  even if it is piggybacking on the nvidia shadowplay tech on the tegra'^2019-04-18^05:33:24^359"
"1118749445569400834^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:33:47^22"
"1118749584010960898^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:34:20^0"
"1118749746032545792^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:34:59^7"
"1118749868758044677^'rt : using an titanrtx gpu  artist trained a neural network to automatically generate art from there '^2019-04-18^05:35:28^349"
"1118749954149888000^'rt : using an titanrtx gpu  artist trained a neural network to automatically generate art from there '^2019-04-18^05:35:49^6973"
"1118750559606013952^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:38:13^3"
"1118750758487437312^'nvidia $nvda and lightpath technologies $lpth financial contrast markets'^2019-04-18^05:39:00^492"
"1118750760349704192^'jetson nano brings ai computing to everyone | nvidia developer blog'^2019-04-18^05:39:01^6"
"1118750895427264512^'head to head review: nvidia $nvda and lightpath technologies $lpth'^2019-04-18^05:39:33^376"
"1118750916708974593^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:39:38^2"
"1118750948682108928^'i would blame it on software rather than hardware gpu does what you tell it to do dive into the intel/nvidia/amd gpu settings and look at the amount of video ""auto-enhancement"" settings that are on by default'^2019-04-18^05:39:46^5686"
"1118750974208667648^'tried out nvidia ansel for the first time today playing with a few filters unfortunately these uploads can only come so close to how good it actually looks in game'^2019-04-18^05:39:52^65"
"1118750987961786368^'rt : joker looks awesome! can't wait to use his ultimate on other nvidia employees this week!'^2019-04-18^05:39:55^198"
"1118751288857169920^'rt : attn indiedevs: want to win an nvidia titanrtx gpu? maybe? probably? definitely? submit your tech demo using ue and'^2019-04-18^05:41:07^390"
"1118751364056850432^'rt : hp introduces sure sense anti-virus software powered by nvidia deep learning'^2019-04-18^05:41:25^31"
"1118751364727955456^'nvidia $nvda and lightpath technologies $lpth financial contrast investing'^2019-04-18^05:41:25^1308"
"1118751366976090112^'nvidia $nvda and lightpath technologies $lpth financial contrast'^2019-04-18^05:41:25^688"
"1118751403470491648^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:41:34^21"
"1118751511247560704^'rt : the rtx  is one of the most powerful gpus today you have a chance of winning this beast! flexed biceps here's how: [?][?]'^2019-04-18^05:42:00^64"
"1118751513290117120^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:42:00^1"
"1118751919344799749^'join this webinar tomorrow with supermicro and nvidia for insights on how to maximize researcher productivity and roi using the world's most powerful ai training and inference platform datacenter'^2019-04-18^05:43:37^1897"
"1118751948042272768^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:43:44^14"
"1118752089256153088^'do not click here or it will help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^05:44:18^64"
"1118752110923927552^'selling my gaming laptop for $ in good condition display size/resolution: -inch  x  display pc cpu: ghz intel core i-hq pc memory gb ddr sd ram  mhz graphics: gb nvidia geforce gtx ti storage: gb ssd + tb hdd'^2019-04-18^05:44:23^122"
"1118752508921417728^'selling my gaming laptop for $ in good condition display size/resolution: -inch  x  display pc cpu: ghz intel core i-hq pc memory gb ddr sd ram  mhz graphics: gb nvidia geforce gtx ti storage: gb ssd + tb hdd'^2019-04-18^05:45:58^122"
"1118752718586146817^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:46:48^60"
"1118752724911312896^'sometimes  the video editing and visual effects jobs we get can demand some pretty hardcore specs for maximum performance while we were at nab   we spotted a pc on the asus stand that definitely seemed to have specs that fall under th photography'^2019-04-18^05:46:49^2513"
"1118752749313765378^'rt : selling my gaming laptop for $ in good condition display size/resolution: -inch  x  display pc cpu: ghz intel'^2019-04-18^05:46:55^446"
"1118752752857907200^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:46:56^0"
"1118752753176731649^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:46:56^0"
"1118753215191764992^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:48:46^4"
"1118753225950285824^'rt : new york city-based startup   a member of 's inception program  recently unveiled a new deeplearning al'^2019-04-18^05:48:49^208"
"1118753280375558145^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:49:02^0"
"1118753577571274752^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:50:12^0"
"1118753811038920704^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:51:08^1"
"1118754064181936128^'rt : bitcoinz $btcz ""hey miners  in case you missed the announcement in general: release  of zhashos is now availible updat'^2019-04-18^05:52:09^230"
"1118754068577624064^'rt : new york city-based startup   a member of 's inception program  recently unveiled a new deeplearning al'^2019-04-18^05:52:10^6135"
"1118754165017202689^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:52:33^0"
"1118754739515273216^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:54:50^4"
"1118754842397294594^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:55:14^4"
"1118754887251169280^'rt : tomorrow we have an announcement for the bitcoinz community btcz $btcz cryptomining gpumining xbitcoin mininge'^2019-04-18^05:55:25^230"
"1118754902594002944^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:55:28^0"
"1118755019224829953^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:55:56^7"
"1118755104797151233^'rt : all bitcoinz supporters  please look at my proposal for $btcz visit: let me know your thought'^2019-04-18^05:56:17^230"
"1118755128352415744^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:56:22^21"
"1118755323097927681^'rt : using an titanrtx gpu  artist trained a neural network to automatically generate art from there '^2019-04-18^05:57:09^610"
"1118755437543862272^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:57:36^1"
"1118755579080654848^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:58:10^9"
"1118755737155452928^'check the bw and compute power'^2019-04-18^05:58:47^1259"
"1118755764775149568^'rt : hp omen  gaming laptop fire firewith insane specs fire fire price money bag: k condition: open box package specs: processor - intel core'^2019-04-18^05:58:54^2112"
"1118755795896659969^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:59:01^0"
"1118755801085227008^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:59:03^39"
"1118756006526275584^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^05:59:52^0"
"1118756141033562115^'microsoft and nvidia are using ray tracing to make pc graphics more realistic'^2019-04-18^06:00:24^423"
"1118756181705498624^'rt : the rtx  is one of the most powerful gpus today you have a chance of winning this beast! flexed biceps here's how: [?][?]'^2019-04-18^06:00:33^6"
"1118756189032964096^'rt : cucumberfresh's  million subscriber giveaway! cucumber party popper -   (+ bonus  ) v-bucks! ( winners   v-bucks each) - nvid'^2019-04-18^06:00:35^0"
"1118756200789815302^'rt : nvda inside the attractor at daily tf and the green attractor for lower degree waves the break of  open a new bul'^2019-04-18^06:00:38^1467"
"1118756207500464128^'help me win an rtx  graphics card for streaming by entering and 's giveaway! go here:'^2019-04-18^06:00:40^6"
"1118756237959671808^'rt : rt clockwise downwards and upwards open circle arrows= chance to win a nvidia bundle in your dms !! black heart suit follow x = '^2019-04-18^06:00:47^46"
"1118756244368625664^'might be  but it is also possible they have these rhetorics now simply because their hardware acceleration is late versus competition from nvidia  so they have no other way than to say it is not important'^2019-04-18^06:00:48^507"
"1118756293144133632^'rt : aggregated cryptonews --&gt; the future is cryptocurrency white right pointing backhand crypto cryptocurrencies blockcha'^2019-04-18^06:01:00^230"
"1118756310026211328^'nice gpcgmr gaming'^2019-04-18^06:01:04^96"
